date,symbol,open,high,low,close,volume
2018-11-14,TQQQ,6.285,6.3525,5.86,5.95625,39030942.0
2018-11-15,TQQQ,5.92375,6.32625,5.77625,6.275,42454172.0
2018-11-16,TQQQ,6.095,6.3,6.015,6.20625,33581202.0
2018-11-19,TQQQ,6.115,6.14375,5.55,5.61125,46623020.0
2018-11-20,TQQQ,5.215,5.53,5.0875,5.3,50747700.0
2018-11-21,TQQQ,5.50375,5.5775,5.39,5.41875,28778796.0
2018-11-23,TQQQ,5.285,5.465,5.28125,5.29875,14219980.0
2018-11-26,TQQQ,5.5225,5.6725,5.4525,5.6625,29991260.0
2018-11-27,TQQQ,5.5775,5.765,5.48625,5.72125,30040872.0
2018-11-28,TQQQ,5.85,6.27,5.75,6.26375,48766176.0
2018-11-29,TQQQ,6.19,6.33375,6.06,6.20625,32261234.0
2018-11-30,TQQQ,6.23,6.355,6.14125,6.33625,29140800.0
2018-12-03,TQQQ,6.76,6.7875,6.5314,6.66125,37335870.0
2018-12-04,TQQQ,6.56875,6.62375,5.88375,5.92875,52524056.0
2018-12-06,TQQQ,5.55125,6.0275,5.47875,6.015,49038970.0
2018-12-07,TQQQ,5.95,6.0525,5.375,5.42625,55746862.0
2018-12-10,TQQQ,5.395,5.6694,5.2275,5.59625,44117246.0
2018-12-11,TQQQ,5.86625,5.875,5.51125,5.65625,43040756.0
2018-12-12,TQQQ,5.9025,6.06625,5.79625,5.79875,42362874.0
2018-12-13,TQQQ,5.9125,5.98625,5.69,5.8,41181272.0
2018-12-14,TQQQ,5.61125,5.66625,5.33875,5.3625,39044304.0
2018-12-17,TQQQ,5.30875,5.43625,4.88625,5.01625,50148290.0
2018-12-18,TQQQ,5.135,5.2511,4.97125,5.1,39473342.0
2018-12-19,TQQQ,5.08875,5.32375,4.61,4.73125,76965610.0
2018-12-20,TQQQ,4.68375,4.84785,4.34125,4.54125,80204582.0
2018-12-21,TQQQ,4.58125,4.67625,4.0262,4.1025,92258540.0
2018-12-24,TQQQ,4.0,4.16125,3.79,3.79875,43900146.0
2018-12-26,TQQQ,3.9125,4.4925,3.83,4.4825,94558872.0
2018-12-27,TQQQ,4.325,4.55,4.015,4.54625,85458612.0
2018-12-28,TQQQ,4.625,4.76375,4.42085,4.5275,76210666.0
2018-12-31,TQQQ,4.67,4.71,4.50625,4.63,54241602.0
2019-01-02,TQQQ,4.3475,4.77875,4.34125,4.69625,67916370.0
2019-01-03,TQQQ,4.4975,4.55175,4.20375,4.24125,82627596.0
2019-01-04,TQQQ,4.44375,4.845,4.3958,4.78375,68240996.0
2019-01-07,TQQQ,4.80875,5.01875,4.76625,4.93625,53276574.0
2019-01-08,TQQQ,5.08625,5.13875,4.8625,5.07875,52905502.0
2019-01-09,TQQQ,5.14,5.27125,5.075,5.19875,44524594.0
2019-01-10,TQQQ,5.08,5.25375,4.995,5.24875,43782890.0
2019-01-11,TQQQ,5.155,5.20375,5.10125,5.18625,30201142.0
2019-01-14,TQQQ,5.05375,5.1175,4.9825,5.05125,27845732.0
2019-01-15,TQQQ,5.1175,5.365,5.1075,5.33125,36278414.0
2019-01-16,TQQQ,5.37125,5.4825,5.335,5.33875,33973118.0
2019-01-17,TQQQ,5.2875,5.53375,5.2575,5.46375,35510010.0
2019-01-18,TQQQ,5.59,5.70125,5.48125,5.61375,41726730.0
2019-01-22,TQQQ,5.50125,5.51,5.165,5.30375,45433638.0
2019-01-23,TQQQ,5.36875,5.4375,5.12705,5.30875,41523396.0
2019-01-24,TQQQ,5.3525,5.4275,5.2925,5.4025,32025826.0
2019-01-25,TQQQ,5.5325,5.64625,5.4775,5.595,34878470.0
2019-01-28,TQQQ,5.37625,5.38875,5.25125,5.38875,35089862.0
2019-01-29,TQQQ,5.39875,5.40125,5.17875,5.23625,30632696.0
2019-01-30,TQQQ,5.4125,5.69,5.36125,5.62875,43956016.0
2019-01-31,TQQQ,5.7275,5.965,5.71,5.87625,40143820.0
2019-02-01,TQQQ,5.7925,5.9275,5.7575,5.80125,35390412.0
2019-02-04,TQQQ,5.80875,6.02,5.7925,6.01375,27744136.0
