date,symbol,open,high,low,close,volume
2025-01-30,SMH,243.42,245.8499,240.67,245.17,7676288
2025-01-31,SMH,246.17,251.455,242.92,243.62,8021088
2025-02-03,SMH,235.97,241.64,235.12,238.78,7479648
2025-02-04,SMH,238.81,242.62,238.58,241.47,4579021
2025-02-05,SMH,242.12,247.5,240.4,247.14,4811115
2025-02-06,SMH,247.18,248.43,245.61,248.35,4877200
2025-02-07,SMH,249.56,250.65,243.48,245,7258908
2025-02-10,SMH,247,250.29,247,249.62,4231308
2025-02-11,SMH,247.7,251.04,247.41,249.87,3134879
2025-02-12,SMH,245.7,248.74,244.54,248.51,4212803
2025-02-13,SMH,248,252.09,247.79,251.92,4486146
2025-02-14,SMH,252,253.22,250.63,252.58,4279519
2025-02-18,SMH,254.715,257.2,253.34,256.22,6361446
2025-02-19,SMH,255.98,258.3799,253.88,257.34,3025373
2025-02-20,SMH,258.07,259.63,254.92,257.8,4401707
2025-02-21,SMH,258.35,258.7,249.19,249.99,7578486
2025-02-24,SMH,251.3,252.06,243.28,243.42,7518002
2025-02-25,SMH,242.71,243.78,237.34,238.25,7658557
2025-02-26,SMH,241.6,246.12,240.9,243.82,6675886
2025-02-27,SMH,246.072,246.38,228.7,228.79,10520634
2025-02-28,SMH,228.37,233.78,225.63,232.77,8654651
2025-03-03,SMH,235.365,235.37,220.95,223.01,10001218
2025-03-04,SMH,222.464,230.8,218.05,225.23,12563101
2025-03-05,SMH,227.82,230.21,223.47,229.4,6799419
2025-03-06,SMH,221.98,226.16,219.07,219.78,9155207
2025-03-07,SMH,220.6,225.75,217.07,225.09,9426838
2025-03-10,SMH,219.57,221.29,211.51,214.53,9616473
2025-03-11,SMH,215.21,219.02,210.46,214.22,7381274
2025-03-12,SMH,220.32,222.95,218.18,220.52,8710844
2025-03-13,SMH,220.78,223.88,217.81,219.55,5126791
2025-03-14,SMH,223.35,226.964,223.28,226.57,5100693
2025-03-17,SMH,226.23,231.04,226.02,228.96,5192188
2025-03-18,SMH,226.63,227.77,223.88,225.42,5196659
2025-03-19,SMH,225.42,231.015,223.775,227.41,4932530
2025-03-20,SMH,225.14,229.01,224.892,227.05,3654700
2025-03-21,SMH,222.77,225.61,221.41,224.77,6319285
2025-03-24,SMH,229.2,232.418,229.1,230.63,6503200
2025-03-25,SMH,230.45,230.66,228.85,229.65,3451806
2025-03-26,SMH,228.4,228.795,220.05,222.01,9685704
2025-03-27,SMH,219.05,220.7,216.565,217.75,9072487
2025-03-28,SMH,216.8,218.04,211.05,212.17,8722097
2025-03-31,SMH,207.33,211.69,204.51,211.47,9477213
2025-04-01,SMH,210.96,212.54,207.26,212.49,6151300
2025-04-02,SMH,208.96,216.61,208.47,214.09,7096159
2025-04-03,SMH,202.69,204.49,195.34,195.57,14298993
2025-04-04,SMH,188.7,190.29,178.231,180.8,22160097
2025-04-07,SMH,173.49,194.83,170.11,184.9,25600318
2025-04-08,SMH,192.99,195.72,176.05,179.95,19097648
2025-04-09,SMH,181.76,212.81,180.27,210.83,22178514
2025-04-10,SMH,201.38,202.5,189.04,196.21,18282536
2025-04-11,SMH,195.7,201.94,193.7,201.31,10156256
2025-04-14,SMH,206.615,206.78,198.77,201.61,9843315
2025-04-15,SMH,202.67,205.14,201.94,202.92,5097847
2025-04-16,SMH,193.16,196.76,188.53,194.35,13067200
2025-04-17,SMH,195.82,196,191,192.53,7067351
2025-04-21,SMH,188.898,189.3884,184.4,187.83,9572732
2025-04-22,SMH,190.35,193.3,188.96,191.9,7242693
2025-04-23,SMH,201.58,203.08,198.075,198.91,11495848
2025-04-24,SMH,203.22,209.28,202.1845,208.97,9696207
2025-04-25,SMH,207.18,213.29,206.5,211.97,7487437
2025-04-28,SMH,210.89,212.207,206.4,210.65,5804925
2025-04-29,SMH,209.33,212.25,208.52,210.29,4506180
2025-04-30,SMH,205.02,211.74,203.89,211.28,5974393
2025-05-01,SMH,214.93,216.5259,212.11,212.3,6878154
2025-05-02,SMH,217.99,220.92,217.235,219.03,6522174
2025-05-05,SMH,217.03,219.6,216.9,217.61,4536036
2025-05-06,SMH,213.65,217.44,212.8352,215.59,5019386
2025-05-07,SMH,215.72,220.92,214.19,220.02,9074353
2025-05-08,SMH,222.845,224.84,220.1,221.95,5919181
2025-05-09,SMH,224.525,225.3625,221.99,223.4,3495475
2025-05-12,SMH,236.72,238.67,234.05,237.41,9246912
2025-05-13,SMH,239.05,246.69,238.6,245.56,8665579
2025-05-14,SMH,247.65,249.44,245.6,247.99,7439569
2025-05-15,SMH,245.75,249,244.075,247.13,6446329
2025-05-16,SMH,247.54,247.61,244.12,246.42,3800074
2025-05-19,SMH,241.4,246.5,241.29,246.01,4196067
2025-05-20,SMH,243.87,245.61,242.88,245.54,3115165
2025-05-21,SMH,243.33,248.58,240.02,241.47,6392549
2025-05-22,SMH,241.03,243.61,240.32,240.81,5185483
2025-05-23,SMH,235.231,238.86,234.585,237.44,6577211
2025-05-27,SMH,242.49,245.69,240.6594,244.97,8858899
2025-05-28,SMH,245.29,246.21,241.905,242.36,10739453
2025-05-29,SMH,249,249.21,242.7001,244.08,9135620
